timestamp,region,estacion,demanda_mw,demanda_pico_mw,temperatura_c,humedad_pct,presion_hpa,viento_vel_kmh,hora,dia_semana,es_finde,es_feriado,cdd,hdd,dem_lag_24h,dem_lag_168h
2026-05-03 23:00:00,Centro,CORDOBA AERO,1386.3,1438.0,7.5,82.0,1013.8,4.0,23,6,1,0,0.0,10.5,1379.9,1367.8
2026-05-04 00:00:00,Centro,CORDOBA AERO,1269.0,1323.0,6.6,83.0,1012.8,13.0,0,0,0,0,0.0,11.4,1284.4,1257.3
2026-05-04 01:00:00,Centro,CORDOBA AERO,1162.1,1199.0,7.2,78.0,1011.6,9.0,1,0,0,0,0.0,10.8,1186.6,1152.5
2026-05-04 02:00:00,Centro,CORDOBA AERO,1221.7,1301.0,7.0,79.0,1011.0,7.0,2,0,0,0,0.0,11.0,1110.2,1238.9
2026-05-04 03:00:00,Centro,CORDOBA AERO,1268.2,1276.0,6.4,84.0,1010.0,7.0,3,0,0,0,0.0,11.6,1066.1,1265.0
2026-05-04 04:00:00,Centro,CORDOBA AERO,1277.7,1290.0,4.4,95.0,1009.4,6.0,4,0,0,0,0.0,13.6,1041.1,1269.9
2026-05-04 05:00:00,Centro,CORDOBA AERO,1178.2,1305.0,4.6,94.0,1008.8,2.0,5,0,0,0,0.0,13.4,1033.0,1267.5
2026-05-04 06:00:00,Centro,CORDOBA AERO,1271.4,1356.0,3.9,97.0,1009.2,9.0,6,0,0,0,0.0,14.1,1037.2,1260.3
2026-05-04 07:00:00,Centro,CORDOBA AERO,1436.6,1468.0,5.2,91.0,1010.6,7.0,7,0,0,0,0.0,12.8,1031.0,1422.7
2026-05-04 08:00:00,Centro,CORDOBA AERO,1473.2,1506.0,5.4,88.0,1011.3,6.0,8,0,0,0,0.0,12.6,996.7,1479.8
2026-05-04 09:00:00,Centro,CORDOBA AERO,1529.0,1542.0,9.2,85.0,1011.8,4.0,9,0,0,0,0.0,8.8,1225.5,1605.5
2026-05-04 10:00:00,Centro,CORDOBA AERO,1542.8,1554.0,14.4,69.0,1011.7,7.0,10,0,0,0,0.0,3.6,1343.2,1767.7
2026-05-04 11:00:00,Centro,CORDOBA AERO,1534.2,1539.0,19.0,54.0,1011.3,6.0,11,0,0,0,1.0,0.0,1385.0,1783.4
2026-05-04 12:00:00,Centro,CORDOBA AERO,1518.0,1533.0,21.6,47.0,1010.8,9.0,12,0,0,0,3.6,0.0,1405.8,1761.8
2026-05-04 13:00:00,Centro,CORDOBA AERO,1473.2,1498.0,23.6,40.0,1009.8,11.0,13,0,0,0,5.6,0.0,1396.8,1714.6
2026-05-04 14:00:00,Centro,CORDOBA AERO,1432.2,1443.0,24.4,39.0,1008.5,13.0,14,0,0,0,6.4,0.0,1354.2,1660.7
2026-05-04 15:00:00,Centro,CORDOBA AERO,1467.8,1592.0,25.8,41.0,1007.6,19.0,15,0,0,0,7.8,0.0,1325.9,1637.2
2026-05-04 16:00:00,Centro,CORDOBA AERO,1585.6,1593.0,25.6,44.0,1007.0,17.0,16,0,0,0,7.6,0.0,1318.1,1622.8
2026-05-04 17:00:00,Centro,CORDOBA AERO,1553.4,1610.0,24.6,53.0,1006.8,22.0,17,0,0,0,6.6,0.0,1345.7,1558.3
2026-05-04 18:00:00,Centro,CORDOBA AERO,1469.5,1589.0,22.4,61.0,1007.0,19.0,18,0,0,0,4.4,0.0,1266.6,1525.6
2026-05-04 19:00:00,Centro,CORDOBA AERO,1662.2,1690.0,19.3,74.0,1007.7,17.0,19,0,0,0,1.3,0.0,1459.9,1749.5
2026-05-04 20:00:00,Centro,CORDOBA AERO,1711.8,1725.0,15.9,83.0,1008.6,11.0,20,0,0,0,0.0,2.1,1536.2,1815.9
2026-05-04 21:00:00,Centro,CORDOBA AERO,1708.8,1730.0,15.5,90.0,1008.9,9.0,21,0,0,0,0.0,2.5,1551.7,1818.2
2026-05-04 22:00:00,Centro,CORDOBA AERO,1601.7,1657.0,13.3,92.0,1009.0,9.0,22,0,0,0,0.0,4.7,1485.8,1725.8
2026-05-04 23:00:00,Centro,CORDOBA AERO,1481.2,1539.0,13.1,94.0,1008.8,11.0,23,0,0,0,0.0,4.9,1386.3,1588.8
2026-05-05 00:00:00,Centro,CORDOBA AERO,1343.5,1405.0,12.8,97.0,1008.9,7.0,0,1,0,0,0.0,5.2,1269.0,1425.9
2026-05-05 01:00:00,Centro,CORDOBA AERO,1221.1,1266.0,12.0,96.0,1009.0,11.0,1,1,0,0,0.0,6.0,1162.1,1283.2
2026-05-05 02:00:00,Centro,CORDOBA AERO,1159.7,1186.0,10.3,95.0,1008.7,7.0,2,1,0,0,0.0,7.7,1221.7,1210.2
2026-05-05 03:00:00,Centro,CORDOBA AERO,1137.3,1141.0,10.5,97.0,1008.5,7.0,3,1,0,0,0.0,7.5,1268.2,1183.8
2026-05-05 04:00:00,Centro,CORDOBA AERO,1144.2,1151.0,10.4,95.0,1008.4,7.0,4,1,0,0,0.0,7.6,1277.7,1186.4
2026-05-05 05:00:00,Centro,CORDOBA AERO,1178.0,1199.0,9.5,94.0,1008.1,7.0,5,1,0,0,0.0,8.5,1178.2,1215.2
2026-05-05 06:00:00,Centro,CORDOBA AERO,1292.5,1357.0,9.4,94.0,1008.7,6.0,6,1,0,0,0.0,8.6,1271.4,1337.5
2026-05-05 07:00:00,Centro,CORDOBA AERO,1431.4,1458.0,8.8,99.0,1009.5,7.0,7,1,0,0,0.0,9.2,1436.6,1500.9
2026-05-05 08:00:00,Centro,CORDOBA AERO,1448.2,1472.0,8.2,99.0,1010.6,6.0,8,1,0,0,0.0,9.8,1473.2,1538.8
2026-05-05 09:00:00,Centro,CORDOBA AERO,1500.2,1524.0,12.6,97.0,1011.2,7.0,9,1,0,0,0.0,5.4,1529.0,1631.8
2026-05-05 10:00:00,Centro,CORDOBA AERO,1528.6,1536.0,14.5,97.0,1012.1,7.0,10,1,0,0,0.0,3.5,1542.8,1831.5
2026-05-05 11:00:00,Centro,CORDOBA AERO,1701.6,1722.0,16.4,96.0,1011.8,6.0,11,1,0,0,0.0,1.6,1534.2,1830.2
2026-05-05 12:00:00,Centro,CORDOBA AERO,1712.6,1721.0,20.0,77.0,1010.9,4.0,12,1,0,0,2.0,0.0,1518.0,1844.8
2026-05-05 13:00:00,Centro,CORDOBA AERO,1678.0,1697.0,22.3,70.0,1010.3,0.0,13,1,0,0,4.3,0.0,1473.2,1711.9
2026-05-05 14:00:00,Centro,CORDOBA AERO,1644.7,1660.0,24.1,61.0,1009.5,7.0,14,1,0,0,6.1,0.0,1432.2,1664.0
2026-05-05 15:00:00,Centro,CORDOBA AERO,1621.3,1633.0,25.5,60.0,1008.9,7.0,15,1,0,0,7.5,0.0,1467.8,1636.2
2026-05-05 16:00:00,Centro,CORDOBA AERO,1622.2,1631.0,25.0,59.0,1009.0,11.0,16,1,0,0,7.0,0.0,1585.6,1997.7
2026-05-05 17:00:00,Centro,CORDOBA AERO,1521.1,1646.0,24.9,56.0,1009.1,7.0,17,1,0,0,6.9,0.0,1553.4,1631.5
2026-05-05 18:00:00,Centro,CORDOBA AERO,1507.4,1627.0,23.9,63.0,1009.2,7.0,18,1,0,0,5.9,0.0,1469.5,1515.4
2026-05-05 19:00:00,Centro,CORDOBA AERO,1677.4,1698.0,23.9,63.0,1009.2,7.0,19,1,0,0,5.9,0.0,1662.2,1732.6
2026-05-05 20:00:00,Centro,CORDOBA AERO,1716.9,1729.0,20.5,78.0,1011.1,9.0,20,1,0,0,2.5,0.0,1711.8,1806.7
2026-05-05 21:00:00,Centro,CORDOBA AERO,1692.5,1723.0,19.9,81.0,1011.5,0.0,21,1,0,0,1.9,0.0,1708.8,1808.2
2026-05-05 22:00:00,Centro,CORDOBA AERO,1587.7,1638.0,19.5,82.0,1011.4,0.0,22,1,0,0,1.5,0.0,1601.7,1713.4
2026-05-05 23:00:00,Centro,CORDOBA AERO,1465.2,1520.0,19.5,82.0,1011.0,0.0,23,1,0,0,1.5,0.0,1481.2,1587.0
2026-05-06 00:00:00,Centro,CORDOBA AERO,1336.2,1402.0,18.0,90.0,1010.0,6.0,0,2,0,0,0.0,0.0,1343.5,1421.9
2026-05-06 01:00:00,Centro,CORDOBA AERO,1218.0,1257.0,17.0,95.0,1009.9,4.0,1,2,0,0,0.0,1.0,1221.1,1280.8
2026-05-06 02:00:00,Centro,CORDOBA AERO,1159.9,1177.0,14.5,94.0,1008.6,13.0,2,2,0,0,0.0,3.5,1159.7,1207.6
2026-05-06 03:00:00,Centro,CORDOBA AERO,1138.7,1147.0,17.5,98.0,1008.0,9.0,3,2,0,0,0.0,0.5,1137.3,1178.6
2026-05-06 04:00:00,Centro,CORDOBA AERO,1143.2,1148.0,17.9,99.0,1007.9,6.0,4,2,0,0,0.0,0.1,1144.2,1181.8
2026-05-06 05:00:00,Centro,CORDOBA AERO,1175.0,1196.0,18.0,99.0,1007.1,0.0,5,2,0,0,0.0,0.0,1178.0,1207.8
2026-05-06 06:00:00,Centro,CORDOBA AERO,1287.7,1355.0,17.8,100.0,1006.7,0.0,6,2,0,0,0.0,0.2,1292.5,1327.9
2026-05-06 07:00:00,Centro,CORDOBA AERO,1417.2,1440.0,17.8,100.0,1006.6,4.0,7,2,0,0,0.0,0.2,1431.4,1480.7
2026-05-06 08:00:00,Centro,CORDOBA AERO,1427.1,1449.0,17.8,100.0,1006.7,7.0,8,2,0,0,0.0,0.2,1448.2,1515.2
2026-05-06 09:00:00,Centro,CORDOBA AERO,1505.1,1678.0,17.2,98.0,1006.9,6.0,9,2,0,0,0.0,0.8,1500.2,1568.4
2026-05-06 10:00:00,Centro,CORDOBA AERO,1697.1,1717.0,20.4,93.0,1006.3,13.0,10,2,0,0,2.4,0.0,1528.6,1614.2
2026-05-06 11:00:00,Centro,CORDOBA AERO,1742.0,1761.0,24.0,77.0,1005.5,19.0,11,2,0,0,6.0,0.0,1701.6,1729.8
2026-05-06 12:00:00,Centro,CORDOBA AERO,1758.7,1767.0,26.6,59.0,1004.4,28.0,12,2,0,0,8.6,0.0,1712.6,1725.9
2026-05-06 13:00:00,Centro,CORDOBA AERO,1737.6,1756.0,27.7,57.0,1002.9,19.0,13,2,0,0,9.7,0.0,1678.0,1675.5
2026-05-06 14:00:00,Centro,CORDOBA AERO,1718.8,1731.0,28.2,54.0,1001.3,33.0,14,2,0,0,10.2,0.0,1644.7,1632.1
2026-05-06 15:00:00,Centro,CORDOBA AERO,1703.2,1712.0,30.3,48.0,999.8,33.0,15,2,0,0,12.3,0.0,1621.3,1607.5
2026-05-06 16:00:00,Centro,CORDOBA AERO,1707.6,1720.0,29.8,49.0,999.3,11.0,16,2,0,0,11.8,0.0,1622.2,1609.0
2026-05-06 17:00:00,Centro,CORDOBA AERO,1537.1,1710.0,29.4,46.0,998.9,17.0,17,2,0,0,11.4,0.0,1521.1,1574.3
2026-05-06 18:00:00,Centro,CORDOBA AERO,1544.1,1675.0,27.4,58.0,998.5,17.0,18,2,0,0,9.4,0.0,1507.4,1472.2
2026-05-06 19:00:00,Centro,CORDOBA AERO,1719.5,1735.0,22.6,74.0,999.4,11.0,19,2,0,0,4.6,0.0,1677.4,1671.8
2026-05-06 20:00:00,Centro,CORDOBA AERO,1730.6,1738.0,20.8,83.0,1001.0,6.0,20,2,0,0,2.8,0.0,1716.9,1725.2
2026-05-06 21:00:00,Centro,CORDOBA AERO,1698.2,1731.0,23.2,71.0,1001.4,26.0,21,2,0,0,5.2,0.0,1692.5,1717.6
2026-05-06 22:00:00,Centro,CORDOBA AERO,1590.4,1644.0,23.6,64.0,1001.8,9.0,22,2,0,0,5.6,0.0,1587.7,1621.2
2026-05-06 23:00:00,Centro,CORDOBA AERO,1460.2,1514.0,22.4,69.0,1002.1,13.0,23,2,0,0,4.4,0.0,1465.2,1501.2
2026-05-07 00:00:00,Centro,CORDOBA AERO,1330.5,1386.0,22.6,79.0,1002.1,15.0,0,3,0,0,4.6,0.0,1336.2,1362.5
2026-05-07 01:00:00,Centro,CORDOBA AERO,1220.6,1256.0,22.1,71.0,1002.9,26.0,1,3,0,0,4.1,0.0,1218.0,1239.7
2026-05-07 02:00:00,Centro,CORDOBA AERO,1163.7,1189.0,20.5,57.0,1004.0,26.0,2,3,0,0,2.5,0.0,1159.9,1168.7
2026-05-07 03:00:00,Centro,CORDOBA AERO,1169.7,1327.0,19.4,50.0,1004.4,24.0,3,3,0,0,1.4,0.0,1138.7,1143.4
2026-05-07 04:00:00,Centro,CORDOBA AERO,1323.8,1329.0,18.8,49.0,1004.7,22.0,4,3,0,0,0.8,0.0,1143.2,1138.6
2026-05-07 05:00:00,Centro,CORDOBA AERO,1294.3,1343.0,18.0,48.0,1005.5,30.0,5,3,0,0,0.0,0.0,1175.0,1167.5
2026-05-07 06:00:00,Centro,CORDOBA AERO,1249.5,1312.0,16.6,48.0,1005.5,22.0,6,3,0,0,0.0,1.4,1287.7,1286.6
2026-05-07 07:00:00,Centro,CORDOBA AERO,1384.9,1413.0,15.4,56.0,1006.1,17.0,7,3,0,0,0.0,2.6,1417.2,1423.0
2026-05-07 08:00:00,Centro,CORDOBA AERO,1420.2,1426.0,15.6,55.0,1008.7,15.0,8,3,0,0,0.0,2.4,1427.1,1456.3
2026-05-07 09:00:00,Centro,CORDOBA AERO,1522.9,1671.0,13.2,61.0,1008.9,15.0,9,3,0,0,0.0,4.8,1505.1,1505.3
2026-05-07 10:00:00,Centro,CORDOBA AERO,1679.4,1691.0,13.8,47.0,1010.2,17.0,10,3,0,0,0.0,4.2,1697.1,1651.4
2026-05-07 11:00:00,Centro,CORDOBA AERO,1696.3,1703.0,13.6,48.0,1010.3,15.0,11,3,0,0,0.0,4.4,1742.0,1686.6
2026-05-07 12:00:00,Centro,CORDOBA AERO,1686.5,1698.0,14.9,38.0,1010.4,15.0,12,3,0,0,0.0,3.1,1758.7,1673.5
2026-05-07 13:00:00,Centro,CORDOBA AERO,1651.1,1665.0,17.5,32.0,1009.5,19.0,13,3,0,0,0.0,0.5,1737.6,1632.2
2026-05-07 14:00:00,Centro,CORDOBA AERO,1610.0,1623.0,18.8,25.0,1008.4,17.0,14,3,0,0,0.8,0.0,1718.8,1600.9
2026-05-07 15:00:00,Centro,CORDOBA AERO,1582.1,1596.0,20.1,20.0,1007.6,30.0,15,3,0,0,2.1,0.0,1703.2,1582.5
2026-05-07 16:00:00,Centro,CORDOBA AERO,1574.8,1583.0,20.1,17.0,1007.7,19.0,16,3,0,0,2.1,0.0,1707.6,1573.9
2026-05-07 17:00:00,Centro,CORDOBA AERO,1561.8,1606.0,19.3,17.0,1008.1,30.0,17,3,0,0,1.3,0.0,1537.1,1568.2
2026-05-07 18:00:00,Centro,CORDOBA AERO,1482.8,1608.0,17.7,19.0,1009.3,13.0,18,3,0,0,0.0,0.3,1544.1,1431.0
2026-05-07 19:00:00,Centro,CORDOBA AERO,1662.7,1684.0,14.3,28.0,1010.5,11.0,19,3,0,0,0.0,3.7,1719.5,1602.9
2026-05-07 20:00:00,Centro,CORDOBA AERO,1715.3,1734.0,12.7,25.0,1011.2,9.0,20,3,0,0,0.0,5.3,1730.6,1634.6
2026-05-07 21:00:00,Centro,CORDOBA AERO,1708.8,1734.0,8.2,57.0,1012.0,13.0,21,3,0,0,0.0,9.8,1698.2,1603.6
2026-05-07 22:00:00,Centro,CORDOBA AERO,1626.2,1669.0,7.1,61.0,1012.1,13.0,22,3,0,0,0.0,10.9,1590.4,1516.0
2026-05-07 23:00:00,Centro,CORDOBA AERO,1523.5,1581.0,6.5,62.0,1012.4,4.0,23,3,0,0,0.0,11.5,1460.2,1423.8
2026-05-08 00:00:00,Centro,CORDOBA AERO,1388.5,1450.0,6.3,65.0,1012.9,4.0,0,4,0,0,0.0,11.7,1330.5,1313.3
2026-05-08 01:00:00,Centro,CORDOBA AERO,1269.1,1316.0,6.4,66.0,1012.9,9.0,1,4,0,0,0.0,11.6,1220.6,1204.1
2026-05-08 02:00:00,Centro,CORDOBA AERO,1201.6,1230.0,10.1,34.0,1013.1,13.0,2,4,0,0,0.0,7.9,1163.7,1127.1
2026-05-08 03:00:00,Centro,CORDOBA AERO,1172.3,1181.0,9.4,41.0,1012.8,11.0,3,4,0,0,0.0,8.6,1169.7,1083.0
2026-05-08 04:00:00,Centro,CORDOBA AERO,1171.2,1178.0,8.2,38.0,1013.2,11.0,4,4,0,0,0.0,9.8,1323.8,1150.8
2026-05-08 05:00:00,Centro,CORDOBA AERO,1201.2,1222.0,5.0,50.0,1013.6,6.0,5,4,0,0,0.0,13.0,1294.3,1227.1
2026-05-08 06:00:00,Centro,CORDOBA AERO,1319.0,1394.0,2.2,69.0,1014.2,7.0,6,4,0,0,0.0,15.8,1249.5,1221.1
2026-05-08 07:00:00,Centro,CORDOBA AERO,1480.2,1510.0,2.5,60.0,1015.5,6.0,7,4,0,0,0.0,15.5,1384.9,1215.2
2026-05-08 08:00:00,Centro,CORDOBA AERO,1522.3,1553.0,0.5,76.0,1016.3,7.0,8,4,0,0,0.0,17.5,1420.2,1185.1
2026-05-08 09:00:00,Centro,CORDOBA AERO,1577.2,1594.0,5.1,65.0,1016.7,7.0,9,4,0,0,0.0,12.9,1522.9,1263.4
2026-05-08 10:00:00,Centro,CORDOBA AERO,1590.4,1598.0,10.6,41.0,1016.3,2.0,10,4,0,0,0.0,7.4,1679.4,1324.2
2026-05-08 11:00:00,Centro,CORDOBA AERO,1584.1,1593.0,12.8,34.0,1015.9,11.0,11,4,0,0,0.0,5.2,1696.3,1346.3
2026-05-08 12:00:00,Centro,CORDOBA AERO,1556.1,1574.0,15.9,35.0,1014.7,6.0,12,4,0,0,0.0,2.1,1686.5,1345.7
2026-05-08 13:00:00,Centro,CORDOBA AERO,1508.8,1526.0,17.1,33.0,1013.8,9.0,13,4,0,0,0.0,0.9,1651.1,1305.8
2026-05-08 14:00:00,Centro,CORDOBA AERO,1469.1,1485.0,17.9,32.0,1012.3,15.0,14,4,0,0,0.0,0.1,1610.0,1268.9
2026-05-08 15:00:00,Centro,CORDOBA AERO,1439.6,1456.0,17.7,30.0,1011.0,20.0,15,4,0,0,0.0,0.3,1582.1,1102.3
2026-05-08 16:00:00,Centro,CORDOBA AERO,1432.2,1437.0,17.8,31.0,1010.4,20.0,16,4,0,0,0.0,0.2,1574.8,1081.0
2026-05-08 17:00:00,Centro,CORDOBA AERO,1450.5,1461.0,17.5,32.0,1010.5,17.0,17,4,0,0,0.0,0.5,1561.8,1106.7
2026-05-08 18:00:00,Centro,CORDOBA AERO,1545.8,1668.0,15.4,41.0,1011.3,11.0,18,4,0,0,0.0,2.6,1482.8,1183.5
2026-05-08 19:00:00,Centro,CORDOBA AERO,1726.1,1758.0,9.9,63.0,1011.9,7.0,19,4,0,0,0.0,8.1,1662.7,1363.2
2026-05-08 20:00:00,Centro,CORDOBA AERO,1781.9,1799.0,8.5,64.0,1013.3,11.0,20,4,0,0,0.0,9.5,1715.3,1407.1
2026-05-08 21:00:00,Centro,CORDOBA AERO,1756.8,1774.0,5.1,90.0,1015.0,4.0,21,4,0,0,0.0,12.9,1708.8,1391.3
2026-05-08 22:00:00,Centro,CORDOBA AERO,1676.6,1727.0,5.1,71.0,1016.6,6.0,22,4,0,0,0.0,12.9,1626.2,1326.3
2026-05-08 23:00:00,Centro,CORDOBA AERO,1584.2,1636.0,8.4,65.0,1018.4,22.0,23,4,0,0,0.0,9.6,1523.5,1250.8
2026-05-09 00:00:00,Centro,CORDOBA AERO,1467.8,1525.0,7.1,75.0,1019.8,13.0,0,5,1,0,0.0,10.9,1388.5,1165.7
2026-05-09 01:00:00,Centro,CORDOBA AERO,1345.0,1392.0,7.1,77.0,1019.0,11.0,1,5,1,0,0.0,10.9,1269.1,1075.9
2026-05-09 02:00:00,Centro,CORDOBA AERO,1261.5,1290.0,7.1,81.0,1020.2,0.0,2,5,1,0,0.0,10.9,1201.6,1017.3
2026-05-09 03:00:00,Centro,CORDOBA AERO,1212.0,1231.0,9.0,62.0,1021.0,11.0,3,5,1,0,0.0,9.0,1172.3,982.4
2026-05-09 04:00:00,Centro,CORDOBA AERO,1321.9,1391.0,8.2,60.0,1021.7,17.0,4,5,1,0,0.0,9.8,1171.2,965.0
2026-05-09 05:00:00,Centro,CORDOBA AERO,1377.1,1381.0,7.0,66.0,1022.1,13.0,5,5,1,0,0.0,11.0,1201.2,965.4
2026-05-09 06:00:00,Centro,CORDOBA AERO,1230.4,1383.0,5.0,77.0,1022.8,9.0,6,5,1,0,0.0,13.0,1319.0,995.2
2026-05-09 07:00:00,Centro,CORDOBA AERO,1258.4,1280.0,3.3,80.0,1024.0,11.0,7,5,1,0,0.0,14.7,1480.2,1024.4
2026-05-09 08:00:00,Centro,CORDOBA AERO,1272.3,1328.0,2.8,83.0,1025.3,9.0,8,5,1,0,0.0,15.2,1522.3,1030.9
2026-05-09 09:00:00,Centro,CORDOBA AERO,1393.0,1427.0,6.2,73.0,1026.5,9.0,9,5,1,0,0.0,11.8,1577.2,1185.8
2026-05-09 10:00:00,Centro,CORDOBA AERO,1458.7,1472.0,8.9,52.0,1027.1,15.0,10,5,1,0,0.0,9.1,1590.4,1395.1
2026-05-09 11:00:00,Centro,CORDOBA AERO,1474.2,1483.0,11.0,44.0,1026.8,17.0,11,5,1,0,0.0,7.0,1584.1,1413.7
2026-05-09 12:00:00,Centro,CORDOBA AERO,1455.6,1478.0,11.8,43.0,1026.7,15.0,12,5,1,0,0.0,6.2,1556.1,1426.2
2026-05-09 13:00:00,Centro,CORDOBA AERO,1419.7,1431.0,12.6,40.0,1026.4,7.0,13,5,1,0,0.0,5.4,1508.8,1423.6
2026-05-09 14:00:00,Centro,CORDOBA AERO,1390.6,1408.0,12.6,41.0,1026.1,6.0,14,5,1,0,0.0,5.4,1469.1,1396.5
2026-05-09 15:00:00,Centro,CORDOBA AERO,1367.8,1374.0,13.6,38.0,1025.7,15.0,15,5,1,0,0.0,4.4,1439.6,1379.2
2026-05-09 16:00:00,Centro,CORDOBA AERO,1361.8,1379.0,13.5,35.0,1025.3,19.0,16,5,1,0,0.0,4.5,1432.2,1384.5
2026-05-09 17:00:00,Centro,CORDOBA AERO,1390.8,1405.0,12.4,42.0,1025.8,15.0,17,5,1,0,0.0,5.6,1450.5,1413.8
2026-05-09 18:00:00,Centro,CORDOBA AERO,1491.7,1636.0,9.8,55.0,1026.4,19.0,18,5,1,0,0.0,8.2,1545.8,1312.8
2026-05-09 19:00:00,Centro,CORDOBA AERO,1697.0,1729.0,7.0,65.0,1027.5,4.0,19,5,1,0,0.0,11.0,1726.1,1504.0
2026-05-09 20:00:00,Centro,CORDOBA AERO,1758.0,1768.0,2.0,67.0,1028.9,4.0,20,5,1,0,0.0,16.0,1781.9,1541.2
2026-05-09 21:00:00,Centro,CORDOBA AERO,1748.8,1763.0,1.8,77.0,1029.3,9.0,21,5,1,0,0.0,16.2,1756.8,1528.2
2026-05-09 22:00:00,Centro,CORDOBA AERO,1687.2,1715.0,1.9,77.0,1029.0,11.0,22,5,1,0,0.0,16.1,1676.6,1461.8
2026-05-09 23:00:00,Centro,CORDOBA AERO,1601.6,1649.0,1.5,84.0,1029.2,11.0,23,5,1,0,0.0,16.5,1584.2,1379.9
2026-05-10 00:00:00,Centro,CORDOBA AERO,1481.3,1534.0,0.9,87.0,1028.9,13.0,0,6,1,0,0.0,17.1,1467.8,1284.4
2026-05-10 01:00:00,Centro,CORDOBA AERO,1353.2,1416.0,0.5,87.0,1028.3,13.0,1,6,1,0,0.0,17.5,1345.0,1186.6
2026-05-10 02:00:00,Centro,CORDOBA AERO,1251.5,1299.0,0.6,85.0,1028.0,11.0,2,6,1,0,0.0,17.4,1261.5,1110.2
2026-05-10 03:00:00,Centro,CORDOBA AERO,1282.1,1374.0,0.4,85.0,1027.4,13.0,3,6,1,0,0.0,17.6,1212.0,1066.1
2026-05-10 04:00:00,Centro,CORDOBA AERO,1344.7,1354.0,0.2,85.0,1026.1,9.0,4,6,1,0,0.0,17.8,1321.9,1041.1
2026-05-10 05:00:00,Centro,CORDOBA AERO,1331.4,1337.0,-2.0,88.0,1026.5,7.0,5,6,1,0,0.0,20.0,1377.1,1033.0
2026-05-10 06:00:00,Centro,CORDOBA AERO,1343.5,1352.0,0.5,87.0,1025.6,11.0,6,6,1,0,0.0,17.5,1230.4,1037.2
2026-05-10 07:00:00,Centro,CORDOBA AERO,1326.8,1342.0,-0.5,87.0,1025.0,13.0,7,6,1,0,0.0,18.5,1258.4,1031.0
2026-05-10 08:00:00,Centro,CORDOBA AERO,1296.4,1333.0,-1.1,89.0,1026.3,4.0,8,6,1,0,0.0,19.1,1272.3,996.7
2026-05-10 09:00:00,Centro,CORDOBA AERO,1391.4,1446.0,1.3,80.0,1026.6,7.0,9,6,1,0,0.0,16.7,1393.0,1225.5
2026-05-10 10:00:00,Centro,CORDOBA AERO,1357.0,1475.0,5.1,66.0,1027.3,9.0,10,6,1,0,0.0,12.9,1458.7,1343.2
2026-05-10 11:00:00,Centro,CORDOBA AERO,1330.4,1340.0,9.1,54.0,1027.3,6.0,11,6,1,0,0.0,8.9,1474.2,1385.0
2026-05-10 12:00:00,Centro,CORDOBA AERO,1333.5,1338.0,11.9,46.0,1026.8,6.0,12,6,1,0,0.0,6.1,1455.6,1405.8
2026-05-10 13:00:00,Centro,CORDOBA AERO,1299.9,1320.0,13.8,31.0,1025.6,6.0,13,6,1,0,0.0,4.2,1419.7,1396.8
2026-05-10 14:00:00,Centro,CORDOBA AERO,1257.3,1279.0,15.8,32.0,1024.7,7.0,14,6,1,0,0.0,2.2,1390.6,1354.2
2026-05-10 15:00:00,Centro,CORDOBA AERO,1348.8,1421.0,16.9,27.0,1024.1,7.0,15,6,1,0,0.0,1.1,1367.8,1325.9
2026-05-10 16:00:00,Centro,CORDOBA AERO,1219.2,1228.0,17.1,27.0,1023.8,9.0,16,6,1,0,0.0,0.9,1361.8,1318.1
2026-05-10 17:00:00,Centro,CORDOBA AERO,1257.1,1287.0,17.0,29.0,1023.7,9.0,17,6,1,0,0.0,1.0,1390.8,1345.7
2026-05-10 18:00:00,Centro,CORDOBA AERO,1402.5,1569.0,15.6,33.0,1023.5,9.0,18,6,1,0,0.0,2.4,1491.7,1266.6
2026-05-10 19:00:00,Centro,CORDOBA AERO,1658.0,1701.0,9.4,47.0,1024.7,9.0,19,6,1,0,0.0,8.6,1697.0,1459.9
2026-05-10 20:00:00,Centro,CORDOBA AERO,1745.7,1768.0,5.4,56.0,1026.3,9.0,20,6,1,0,0.0,12.6,1758.0,1536.2
2026-05-10 21:00:00,Centro,CORDOBA AERO,1755.3,1768.0,3.9,70.0,1026.4,4.0,21,6,1,0,0.0,14.1,1748.8,1551.7
2026-05-10 22:00:00,Centro,CORDOBA AERO,1704.1,1728.0,2.9,75.0,1026.0,13.0,22,6,1,0,0.0,15.1,1687.2,1485.8
2026-05-10 23:00:00,Centro,CORDOBA AERO,1581.2,1648.0,2.8,77.0,1025.4,4.0,23,6,1,0,0.0,15.2,1601.6,1386.3
2026-05-11 00:00:00,Centro,CORDOBA AERO,1425.4,1494.0,2.8,77.0,1025.0,4.0,0,0,0,0,0.0,15.2,1481.3,1269.0
2026-05-11 01:00:00,Centro,CORDOBA AERO,1288.7,1337.0,3.0,75.0,1024.5,9.0,1,0,0,0,0.0,15.0,1353.2,1162.1
2026-05-11 02:00:00,Centro,CORDOBA AERO,1220.2,1244.0,3.2,72.0,1023.9,7.0,2,0,0,0,0.0,14.8,1251.5,1221.7
2026-05-11 03:00:00,Centro,CORDOBA AERO,1192.5,1204.0,3.3,71.0,1023.4,11.0,3,0,0,0,0.0,14.7,1282.1,1268.2
